Trial	datum	FixStart	FixEnd	FixDur
4606710857711835582	09-Nov-2016 18:05:34	400.00	723.33	723
4606710857711835582	09-Nov-2016 18:05:34	1006.67	1506.67	1507
4606710857711835582	09-Nov-2016 18:05:34	1620.00	2146.67	2147
4606710857711835582	09-Nov-2016 18:05:34	2216.67	2426.67	2427
4606710857711835582	09-Nov-2016 18:05:34	2470.00	2576.67	2577
4606710857711835582	09-Nov-2016 18:05:34	2613.33	3253.33	3253
4606710857711835582	09-Nov-2016 18:05:34	3286.67	3503.33	3503
4606710857711835582	09-Nov-2016 18:05:34	3563.33	3906.67	3907
4606710857711835582	09-Nov-2016 18:05:34	3946.67	4020.00	4020
4593091023653827816	09-Nov-2016 18:47:26	3.33	410.00	410
4593091023653827816	09-Nov-2016 18:47:26	463.33	863.33	863
4593091023653827816	09-Nov-2016 18:47:26	896.67	1300.00	1300
4593091023653827816	09-Nov-2016 18:47:26	1356.67	2546.67	2547
4593091023653827816	09-Nov-2016 18:47:26	2593.33	2966.67	2967
4593091023653827816	09-Nov-2016 18:47:26	3396.67	3466.67	3467
4582633416931467200	09-Nov-2016 18:50:14	6.67	373.33	373
4582633416931467200	09-Nov-2016 18:50:14	433.33	1326.67	1327
4582633416931467200	09-Nov-2016 18:50:14	1393.33	1590.00	1590
4582633416931467200	09-Nov-2016 18:50:14	1656.67	2210.00	2210
4600587200265090456	09-Nov-2016 18:22:08	43.33	1933.33	1933
4600587200265090456	09-Nov-2016 18:22:08	3990.00	4016.67	4017
4594720418478873012	09-Nov-2016 18:43:40	0.00	336.67	337
4594720418478873012	09-Nov-2016 18:43:40	403.33	1506.67	1507
4594720418478873012	09-Nov-2016 18:43:40	1580.00	1676.67	1677
4605198790122136598	09-Nov-2016 18:41:52	0.00	313.33	313
4605198790122136598	09-Nov-2016 18:41:52	380.00	580.00	580
4605198790122136598	09-Nov-2016 18:41:52	640.00	870.00	870
4605198790122136598	09-Nov-2016 18:41:52	920.00	1863.33	1863
4605198790122136598	09-Nov-2016 18:41:52	1916.67	2546.67	2547
4605198790122136598	09-Nov-2016 18:41:52	2583.33	2903.33	2903
4601853225287743304	09-Nov-2016 18:01:36	0.00	1516.67	1517
4601853225287743304	09-Nov-2016 18:01:36	1576.67	1930.00	1930
4601853225287743304	09-Nov-2016 18:01:36	1973.33	2320.00	2320
4601853225287743304	09-Nov-2016 18:01:36	2360.00	2423.33	2423
4601853225287743304	09-Nov-2016 18:01:36	2453.33	2663.33	2663
4601853225287743304	09-Nov-2016 18:01:36	3616.67	3646.67	3647
4601853225287743304	09-Nov-2016 18:01:36	3770.00	3823.33	3823
4592903695357838184	09-Nov-2016 17:31:30	0.00	46.67	47
4592903695357838184	09-Nov-2016 17:31:30	100.00	350.00	350
4592903695357838184	09-Nov-2016 17:31:30	406.67	643.33	643
4606002409822562834	09-Nov-2016 18:49:50	3.33	296.67	297
4606002409822562834	09-Nov-2016 18:49:50	340.00	1056.67	1057
4606002409822562834	09-Nov-2016 18:49:50	1103.33	1286.67	1287
4606002409822562834	09-Nov-2016 18:49:50	1353.33	1523.33	1523
