Trial	datum	FixStart	FixEnd	FixDur
infant_4597178908827295404	30-Jan-2017 13:06:30	3740.00	4026.67	4027
infant_4604475930212258303	30-Jan-2017 13:41:06	3.33	776.67	777
infant_4604475930212258303	30-Jan-2017 13:41:06	843.33	973.33	973
infant_4597427524118269108	30-Jan-2017 12:46:40	10.00	293.33	293
infant_4597427524118269108	30-Jan-2017 12:46:40	356.67	576.67	577
infant_4597427524118269108	30-Jan-2017 12:46:40	606.67	1446.67	1447
infant_4597427524118269108	30-Jan-2017 12:46:40	1516.67	1843.33	1843
infant_4597427524118269108	30-Jan-2017 12:46:40	1883.33	3300.00	3300
infant_4597427524118269108	30-Jan-2017 12:46:40	3506.67	3843.33	3843
infant_4597427524118269108	30-Jan-2017 12:46:40	3870.00	4016.67	4017
infant_4605631479618949368	30-Jan-2017 13:18:58	30.00	333.33	333
infant_4605631479618949368	30-Jan-2017 13:18:58	393.33	586.67	587
infant_4605631479618949368	30-Jan-2017 13:18:58	636.67	823.33	823
infant_4605631479618949368	30-Jan-2017 13:18:58	870.00	1456.67	1457
infant_4605631479618949368	30-Jan-2017 13:18:58	1633.33	1826.67	1827
infant_4605631479618949368	30-Jan-2017 13:18:58	1890.00	2250.00	2250
infant_4605631479618949368	30-Jan-2017 13:18:58	2420.00	2713.33	2713
infant_4605631479618949368	30-Jan-2017 13:18:58	2793.33	3180.00	3180
infant_4605631479618949368	30-Jan-2017 13:18:58	3213.33	3926.67	3927
infant_4605631479618949368	30-Jan-2017 13:18:58	3990.00	4020.00	4020
infant_4603602825832748254	30-Jan-2017 13:26:46	3.33	330.00	330
infant_4603602825832748254	30-Jan-2017 13:26:46	383.33	766.67	767
infant_4603602825832748254	30-Jan-2017 13:26:46	803.33	1113.33	1113
infant_4603602825832748254	30-Jan-2017 13:26:46	1170.00	1516.67	1517
infant_4603602825832748254	30-Jan-2017 13:26:46	1586.67	2340.00	2340
infant_4603602825832748254	30-Jan-2017 13:26:46	2536.67	2630.00	2630
infant_4603602825832748254	30-Jan-2017 13:26:46	2690.00	3020.00	3020
infant_4603602825832748254	30-Jan-2017 13:26:46	3430.00	3946.67	3947
infant_4604305481598970292	30-Jan-2017 14:02:16	0.00	383.33	383
infant_4604305481598970292	30-Jan-2017 14:02:16	450.00	710.00	710
infant_4604305481598970292	30-Jan-2017 14:02:16	783.33	1543.33	1543
infant_4604305481598970292	30-Jan-2017 14:02:16	1880.00	2106.67	2107
infant_4604305481598970292	30-Jan-2017 14:02:16	2143.33	2340.00	2340
infant_4604305481598970292	30-Jan-2017 14:02:16	3296.67	3693.33	3693
infant_4604305481598970292	30-Jan-2017 14:02:16	3796.67	3983.33	3983
infant_4597509206363952776	30-Jan-2017 13:21:50	3.33	506.67	507
infant_4597509206363952776	30-Jan-2017 13:21:50	573.33	1890.00	1890
infant_4597509206363952776	30-Jan-2017 13:21:50	2233.33	2280.00	2280
infant_4597509206363952776	30-Jan-2017 13:21:50	2373.33	2730.00	2730
infant_4597509206363952776	30-Jan-2017 13:21:50	2826.67	3056.67	3057
infant_4597509206363952776	30-Jan-2017 13:21:50	3086.67	3686.67	3687
infant_4597509206363952776	30-Jan-2017 13:21:50	3730.00	4013.33	4013
infant_4603665302414069347	30-Jan-2017 13:33:36	3.33	310.00	310
infant_4603665302414069347	30-Jan-2017 13:33:36	360.00	600.00	600
infant_4603665302414069347	30-Jan-2017 13:33:36	690.00	780.00	780
infant_4602979718552344485	30-Jan-2017 13:08:24	0.00	333.33	333
infant_4602979718552344485	30-Jan-2017 13:08:24	410.00	720.00	720
infant_4602979718552344485	30-Jan-2017 13:08:24	1006.67	1516.67	1517
infant_4602979718552344485	30-Jan-2017 13:08:24	1573.33	2146.67	2147
infant_4602979718552344485	30-Jan-2017 13:08:24	2216.67	3250.00	3250
infant_4602979718552344485	30-Jan-2017 13:08:24	3320.00	3503.33	3503
infant_4602979718552344485	30-Jan-2017 13:08:24	3570.00	3903.33	3903
infant_4602979718552344485	30-Jan-2017 13:08:24	3963.33	4016.67	4017
infant_4604285977257897220	30-Jan-2017 13:42:04	3.33	406.67	407
infant_4604285977257897220	30-Jan-2017 13:42:04	460.00	856.67	857
infant_4604285977257897220	30-Jan-2017 13:42:04	910.00	1276.67	1277
infant_4604285977257897220	30-Jan-2017 13:42:04	1350.00	2546.67	2547
infant_4604285977257897220	30-Jan-2017 13:42:04	2600.00	2970.00	2970
infant_4604285977257897220	30-Jan-2017 13:42:04	3410.00	3550.00	3550
infant_4603403341432416855	30-Jan-2017 13:45:48	0.00	373.33	373
infant_4603403341432416855	30-Jan-2017 13:45:48	426.67	1313.33	1313
infant_4603403341432416855	30-Jan-2017 13:45:48	1416.67	1583.33	1583
infant_4603403341432416855	30-Jan-2017 13:45:48	1660.00	2193.33	2193
infant_4571405475684478848	30-Jan-2017 13:18:18	36.67	1933.33	1933
infant_4571405475684478848	30-Jan-2017 13:18:18	2136.67	3040.00	3040
infant_4571405475684478848	30-Jan-2017 13:18:18	4003.33	4020.00	4020
infant_4575232536834675456	30-Jan-2017 13:37:28	3.33	333.33	333
infant_4575232536834675456	30-Jan-2017 13:37:28	400.00	1510.00	1510
infant_4575232536834675456	30-Jan-2017 13:37:28	1570.00	1680.00	1680
infant_4604445010670075423	30-Jan-2017 13:35:28	0.00	310.00	310
infant_4604445010670075423	30-Jan-2017 13:35:28	393.33	580.00	580
infant_4604445010670075423	30-Jan-2017 13:35:28	650.00	870.00	870
infant_4604445010670075423	30-Jan-2017 13:35:28	946.67	1860.00	1860
infant_4604445010670075423	30-Jan-2017 13:35:28	1953.33	2540.00	2540
infant_4604445010670075423	30-Jan-2017 13:35:28	2583.33	2883.33	2883
infant_4605301303602152811	30-Jan-2017 13:05:48	0.00	1506.67	1507
infant_4605301303602152811	30-Jan-2017 13:05:48	1576.67	1926.67	1927
infant_4605301303602152811	30-Jan-2017 13:05:48	1980.00	2660.00	2660
infant_4605301303602152811	30-Jan-2017 13:05:48	3613.33	4016.67	4017
infant_4602533112537092064	30-Jan-2017 12:52:44	0.00	46.67	47
infant_4602533112537092064	30-Jan-2017 12:52:44	100.00	350.00	350
infant_4602533112537092064	30-Jan-2017 12:52:44	403.33	643.33	643
adult_4598255842656666612	30-Jan-2017 13:45:14	0.00	286.67	287
adult_4598255842656666612	30-Jan-2017 13:45:14	340.00	1053.33	1053
